Unnamed: 0,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa,Cluster,Cluster_KMeans,Cluster_DBSCAN
9808.0,46.80467499986,17.521212117690002,3.4804907434197376e+16,0.0231,0.0194,0.8656,0.0245,12.798,-10.161,0.03,-7.782,0.025,0.976,14.682179,0.002774,15.044261,0.003089,14.147557999999998,0.003992,14.06648,0.1077,-15.41,3.9415,-0.5752,1478.5411,0.0,0.0,0.9999622,0.0,3.781e-05,5831.3677,0.3299,0.2767,0.3477,0.1977,0.1502,3.5548,1.6505,1.2231,1.5801883,1.021,7.992000000000001,0.36356017,355.0,2.0,999.0,0.17001,0.04024,0.0,8,8,-1
81184.0,59.73186965026999,33.625077686340006,2.1856686990296243e+17,0.0208,0.0129,1.5762,0.0244,16.058,10.183,0.0289999999999999,-12.416,0.019,1.082,14.670677,0.002764,15.197083,0.003036,13.984442,0.003855,13.689139,0.105718,28.04,4.4336,-0.396,615.7986,0.0,0.0,0.99997085,0.0,2.913e-05,5386.486999999999,0.7378,0.5932,0.7579,0.4379999999999999,0.3199,5.1269,0.9441,0.949,0.6859092,0.858,13.248,0.5958243000000001,335.0,3.0,94.0,0.1973099999999999,0.0274899999999999,0.0,8,8,-1
92978.0,67.95132209369001,40.86485504961,1.8004248642771686e+17,0.0155,0.0112,0.8152,0.0177,3.324,1.661,0.022,-2.879,0.018,1.011,13.540214,0.002763,13.965817,0.002903,12.939421,0.0038469999999999,12.63364,0.0560909999999999,-0.45,3.8969,-0.4269,1154.5493,0.0,0.0,0.99999535,0.0,4.65e-06,6880.6323,1.2307,1.0459,1.3062,0.7382,0.5677,2.1978,2.2033,2.244,10.387005,1.649,1.475,0.42669442,251.0,2.0,91.0,0.22055,0.02012,0.0,8,8,-1
8898.0,55.65295331991,14.453778312410002,4.129350350798771e+16,0.0164,0.0155,2.9459,0.0182,11.914,11.371,0.024,3.555,0.021,1.233,12.194461,0.002773,12.725368,0.002912,11.498024,0.003804,11.228313,0.018472,38.62,3.9911,-0.4205,336.086,0.0,0.0,0.9999817,0.0,1.834e-05,5731.016,1.0366,0.8414,1.0732,0.6162,0.4571,3.7187,1.5725,1.608,2.3742313,1.029,9.809,0.33311054,449.0,3.0,93.0,0.11878,0.0189,0.0,8,8,-1
43281.0,38.451505406870005,33.15184884688,1.342510268834926e+17,0.0157,0.0135,0.5208,0.0178,2.275,1.157,0.02,-1.959,0.017,1.055,11.865311,0.002764,12.533872,0.002963,11.077867,0.003802,10.770315,0.010117,-21.5,2.6451,0.1204,1421.6484,0.0,0.0,0.9999934,0.0,6.65e-06,4810.005999999999,0.7622,0.5849,0.7555,0.4492,0.3063,0.5818,10.2999,13.2197,84.21649000000001,3.202,0.318,0.10584912,514.0,4.0,92.0,-0.00707,0.01414,1.0,2,2,-1
76470.0,86.1721383241,46.86425037676,2.0968254107146317e+17,0.0176,0.0152,0.9621,0.0201,4.382,3.529,0.021,2.597,0.015,1.003,14.381232999999998,0.002762,14.921787,0.002982,13.683267,0.003854,13.509964000000002,0.155022,49.36,4.0724,-0.0988,895.2230000000001,0.0,0.0,0.99996644,0.0,3.353e-05,5781.246999999999,1.0622,0.8613,1.0968,0.6318,0.465,3.7584,1.5073,1.6966,2.8100970000000003,1.08,8.095,0.39452556,444.0,3.0,999.0,0.16219,0.02559,0.0,8,8,-1
52385.0,60.974783501690005,30.67934715683,1.6766741863654976e+17,0.022,0.0132,0.6674,0.0285,5.322,2.194,0.031,-4.849,0.019,1.017,14.688725,0.002763,15.300939,0.003271,13.932502,0.003841,13.578738,0.0744659999999999,-33.17,4.0366,-0.1722,1203.8585,0.0,0.0,0.999975,0.0,2.496e-05,5502.1494,1.1889,0.946,1.2145,0.7040000000000001,0.5105,3.3334,2.0428,2.4068,4.70841,1.305,4.115,0.516865,464.0,3.0,93.0,0.15136,0.0289199999999999,0.0,8,8,-1
86237.0,297.96301929949,22.09939815692,1.827527761525878e+18,0.0162,0.0154,0.3578,0.0231,7.138999999999999,-3.103,0.023,-6.428999999999999,0.022,1.017,14.848736,0.002774,15.412632,0.003481,14.10988,0.003915,12.41566552393817,0.06536518378525784,-5.882807750789657,3.9502,-0.8881,2431.9539,0.0,0.0,0.9999985,0.0,1.48e-06,10840.3955,2.9384,2.5540000000000003,3.1583,1.763,1.3953,0.3568,2.6245,2.8195,98.29613,2.893,0.26,0.55188954,227.0,1.0,91.0,0.44027,0.03168,0.0,0,0,-1
6018.0,89.98790268040001,53.16273782209001,2.158208353136974e+17,0.0141,0.0127,3.9002,0.017,26.104,5.84,0.018,-25.442,0.015,1.169,9.56753,0.002769,9.699432,0.002848,9.320604,0.003805,9.214578,0.005004,13.97,4.1236,-0.6306,257.8067,0.0,0.0,0.99296397,0.0,0.00703605,7734.7935,0.2022,0.1847,0.2221,0.1233,0.0988,2.3225,1.6701,1.6575,8.866342,1.656,0.706,0.5178663,171.0,0.0,1.0,0.41516,0.0144599999999999,0.0,5,5,-1
89888.0,67.07311864233,35.76881302247,1.7640709296576858e+17,0.0285,0.0189,0.9108,0.0316,7.15,1.868,0.044,-6.902,0.032,1.001,15.110477,0.002783,15.884404,0.003631,14.24297,0.004007,13.701007999999998,0.164682,2.25,4.2071,-0.0547,1149.3278,0.0,0.0,0.99999946,0.0,5.4e-07,7805.483,3.114,2.5504,3.239,1.8468,1.3923,2.2748,1.6549,1.5369,7.960197999999999,1.642,0.41,0.64298624,140.0,2.0,93.0,0.1155,0.04148,0.0,0,0,-1
36038.0,291.03228759279,22.01165409136,2.01906701639801e+18,0.01,0.0128,0.1547,0.0179,7.0520000000000005,-3.315,0.017,-6.224,0.019,0.98,13.232059,0.002851,15.238726000000002,0.004874,11.92258,0.004098,11.303207,0.011711,-3.21,0.5744,-0.2182,5409.3696,0.0,0.0,0.99999624,0.0,3.74e-06,3619.9033,3.1148,1.9545,2.8547,1.6964,1.1584,-2.3037,102.2526,80.7447,1177.0492,1.919,1.358,0.01552343,1228.0,5.0,92.0,-0.0350199999999999,0.03196,1.0,4,4,-1
29533.0,45.719995639770005,20.44919944973,1.0825365855908237e+17,0.0305,0.027,2.3584,0.033,3.58,3.1630000000000003,0.038,1.676,0.031,2.1,12.57148,0.002773,13.057457,0.002959,11.908938,0.003824,11.630769,0.039166,-15.39,4.0899,-0.1547,420.1695,0.0,0.0,0.9999597,0.0,4.025e-05,5902.45,0.8318,0.6794,0.8611,0.4962,0.3649,3.708,1.4773,1.4426,2.2654386000000004,1.064,7.754,0.40686274,393.0,3.0,94.0,0.12628,0.01814,0.0,8,8,-1
70170.0,338.05984915931,59.2772901654,2.2002670780833948e+18,0.0138,0.0143,0.9378,0.0165,2.61,0.507,0.018,-2.56,0.017,1.487,12.402555,0.002761,12.787508,0.00286,11.833731,0.0037909999999999,11.609609,0.020235,-17.19,3.6632,-3.7084,925.0426,0.0,0.0,0.9999978,0.0,2.2e-06,7655.8745,1.4386,1.2507,1.5446,0.865,0.6796,1.3543,2.7496,2.927,50.479313,2.406,0.519,0.37925184,253.0,0.0,4.0,0.48616,0.01427,0.0,0,0,-1
23244.0,51.74235780462,23.45595027487,6.269233624662694e+16,0.1159,0.0849,3.4847,0.1364,16.526,-10.127,0.17,-13.06,0.108,7.544,12.010315,0.00277,12.431801,0.002969,11.417492,0.003839,11.212896,0.039625,-21.18,4.1961,-0.3971,297.4572,0.0,0.0,0.9999149,0.0,8.509e-05,5879.363,0.5509,0.4561,0.5754,0.3294,0.246,4.1688,1.2133,1.2069,1.3811504,0.954,11.288,0.57615066,378.0,2.0,999.0,0.12891,0.02095,0.0,8,8,-1
88566.0,307.21140521872,30.75211929856,1.8618174016839296e+18,0.0068,0.0091,0.6824,0.0119,1.027,-0.669,0.01,-0.779,0.013,0.893,12.717404,0.002794,12.938423,0.003146,12.343165,0.003975,12.41566552393817,0.06536518378525784,-5.882807750789657,4.1327,0.2674,1587.6068,0.0,0.0,0.9999538,1e-08,4.623e-05,11161.898,1.4301,1.3245,1.586,0.8728,0.7132,0.3906,2.4407,2.2461,70.26755,2.776,3.7764345571077382,0.79143,174.0,1.0,2.0,0.35848,0.01577,0.0,5,5,-1
2519.0,49.88882552498,6.94904729673,1.0301530599284352e+16,0.0205,0.0188,5.6199,0.0265,56.261,6.961,0.026,-55.82899999999999,0.022,1.117,11.002084,0.002773,11.338362,0.002928,10.500418,0.0037939999999999,10.302918,0.005683,-22.19,4.3619,-0.2057,174.785,0.0,0.0,0.99932396,0.0,0.00067609,5719.5,0.0973,0.0815,0.1021,0.0584,0.0438,4.7026,0.9996,1.0133,0.99003065,0.973,6.488,0.53441036,302.0,3.0,92.0,0.13187,0.01575,0.0,5,5,-1
65849.0,73.91392979708,31.39372338915,1.6007735242870797e+17,0.0217,0.0114,0.2893,0.0244,2.228,2.225,0.027,-0.107,0.018,1.037,14.480189,0.002764,15.461135999999998,0.0030989999999999,13.503997,0.003817,13.126837,0.052109,27.31,3.0043,0.1095,2523.41,0.0,0.0,0.9999991,0.0,9.1e-07,5139.11,2.3785,1.7748,2.3363,1.3861,0.9501,0.7025,8.0144,9.6232,57.76161,2.699,0.503,0.18766329,529.0,4.0,94.0,0.04289,0.02369,0.0,2,2,-1
41093.0,44.12876159552,22.13958521963,1.0944065008066176e+17,0.0149,0.0146,1.1633,0.0179,33.88,16.775,0.022,-29.435,0.02,1.044,13.854985999999998,0.0027649999999999,14.384737,0.0029809999999999,13.161516,0.0038179999999999,12.861638,0.046626,-15.43,4.0878,-0.8509,768.6824,0.0,0.0,0.9999798,0.0,2.019e-05,5700.939,1.0062,0.818,1.0451,0.5976,0.4474,3.6069,1.6984,1.8366,3.1901653,1.116,7.275,0.4836497999999999,455.0,2.0,95.0,0.22966,0.02499,0.0,8,8,-1
84604.0,109.06970234027,-15.87122679101,3.0312331311993667e+18,0.0098,0.0098,0.8747,0.0139,5.03,-3.571,0.012,3.542,0.011,0.923,12.308858,0.002771,12.48138,0.002942,12.009627,0.0038179999999999,11.837894,0.0206139999999999,55.95,4.1094,0.24,1004.6656,0.0,0.0,0.999955,0.0,4.502e-05,7949.6797,0.4964,0.4507,0.5425,0.3023,0.2402,1.7647,2.0033,2.1344,18.112974,1.919,0.762,0.45979232,218.0,0.0,1.0,0.46863,0.0136199999999999,0.0,5,5,-1
9569.0,31.534267701300003,69.00180695469,5.206933206820887e+17,0.0167,0.0181,0.2479,0.024,3.124,-2.656,0.021,-1.646,0.023,1.057,15.331175,0.00278,16.541721,0.004474,14.249827,0.003949,13.689870999999998,0.079021,-63.01,2.9307,-0.2284,2648.2754,0.0,0.0,0.9999985,0.0,1.48e-06,5089.9546,3.2404,2.3596,3.1543,1.8694,1.2848,0.8654,7.6809,10.0083,60.11439,2.503,0.62,0.1526918,540.0,5.0,94.0,0.00953,0.03807,0.0,2,2,-1
34745.0,196.93400011839,64.15662196873001,1.6763816088593728e+18,0.0218,0.0216,1.2087,0.0245,25.814,3.555,0.027,-25.568,0.0279999999999999,1.182,10.363501,0.002779,10.498981,0.002844,10.125635,0.003799,10.038303,0.0080769999999999,-66.6,3.7281,0.444,774.6726,0.0,0.0,0.9995154,1e-08,0.00048458,7600.626,0.1691,0.154,0.185,0.1032,0.0818,0.7583,3.4114,3.5828,38.602253000000005,2.22,0.777,0.4231915,284.0,0.0,93.0,0.33807,0.01535,0.0,5,5,-1
55244.0,296.54850771036,32.156456879000004,2.0345873445909115e+18,0.01,0.0129,0.8740000000000001,0.0145,6.896,-1.538,0.013,-6.722,0.015,0.894,11.035007,0.002791,11.170485,0.003053,10.785483,0.0038369999999999,10.671406,0.007715,6.68,3.7937,-0.064,961.3463,0.0,0.0,0.9999144,0.0,8.558e-05,8331.244,0.5046,0.4656,0.5563,0.308,0.2483,0.6534,3.0898,3.5691,55.802464,2.428,0.588,0.45150167,278.0,0.0,1.0,0.4361399999999999,0.01342,0.0,5,5,-1
41034.0,299.91999013164,32.02063853872,2.0339809982825032e+18,0.0334,0.0379,0.4688,0.0467,4.809,-2.872,0.046,-3.858,0.05,0.979,11.288659,0.004374,14.643441,0.017889,9.775385,0.010119,9.433515,0.007923,-11.51,0.2111,0.7988,5023.5415,0.0,0.0,0.99999964,0.0,3.6e-07,3364.3174,2.9335,1.6130000000000002,2.7248,1.4832,1.2416,-3.8614,359.6617,144.0192,2393.0864,1.926,1.342,0.01361069,1263.0,5.0,91.0,-0.31276,0.12584,1.0,4,4,-1
54561.0,16.108040053739998,-2.06310801842,2.53241676330508e+18,0.0181,0.0115,9.4032,0.0195,64.64699999999999,-63.426,0.025,-12.505999999999998,0.019,0.974,13.597143,0.002787,14.707042,0.003327,12.549542,0.003973,12.082779,0.0286879999999999,-7.84,4.5138,-0.4291,105.6614,0.0,0.0,0.99861324,0.0,0.00138677,3697.6267,0.5085,0.3496,0.4899,0.2863,0.2036,8.0939,0.6648,0.6579,0.07392643,0.598,9.041,0.5239805000000001,221.0,5.0,92.0,-0.05993,0.02476,1.0,1,1,-1
54116.0,67.08636689015,30.67175745071,1.7122756856601126e+17,0.0233,0.0156,0.8649,0.0262,46.658,35.489000000000004,0.032,-30.29,0.024,0.98,14.598854,0.0027719999999999,15.08417,0.00411,13.918276,0.0043289999999999,13.577097,0.091942,-158.14,4.1216,-1.9591,1019.3212,0.0,0.0,0.99999136,0.0,8.68e-06,6112.621,1.1029,0.9124,1.161,0.6565,0.5046,3.6356,1.4883,1.6083,3.1989763,1.237,4.09,0.45263124,328.0,3.0,93.0,0.0922299999999999,0.03542,0.0,8,8,-1
1782.0,79.92521681753,33.4339980744,1.8120989719848883e+17,0.0633,0.0472,0.2391,0.0709,0.562,0.535,0.08,-0.171,0.052,1.134,16.453024,0.002865,16.824053,0.005831,15.875661,0.005809,12.41566552393817,0.06536518378525784,-5.882807750789657,4.4529,-0.5871,3210.5515,0.0,0.0,0.99999326,0.0,6.75e-06,9979.928,2.0602,1.835,2.2362,1.2456,0.9906,2.0732,1.2934,1.3337,15.858345000000002,1.8418721690735889,3.7764345571077382,0.86405796,364.1904393556501,1.0,92.0,0.55867,0.09693,0.0,0,0,-1
73038.0,19.07245237699,63.353961551930006,5.23175433826714e+17,0.019,0.0218,0.3551,0.0274,1.859,-1.824,0.024,-0.356,0.032,0.981,15.605054,0.002773,16.2236,0.003676,14.829458,0.004018,12.41566552393817,0.06536518378525784,-5.882807750789657,3.6061,-0.5128,4782.7217,0.0,0.0,0.9999991,0.0,9.2e-07,9636.316,3.0277,2.5995,3.232,1.8092,1.4229,-0.367,4.1868,2.2663,40.46169,2.361,0.371,0.39845952,203.0,1.0,93.0,0.35738,0.04163,0.0,0,0,-1
24258.0,72.49795343941999,50.016727343220005,2.5922251493089152e+17,0.02,0.0145,0.1306,0.0247,0.7140000000000001,0.246,0.027,-0.67,0.022,1.021,14.989182,0.00277,15.473825,0.003179,14.320586,0.003906,12.41566552393817,0.06536518378525784,-5.882807750789657,3.9379,-1.2721,3340.378,0.0,0.0,0.9999985,0.0,1.51e-06,12181.546,2.6855,2.3742,2.9148,1.6192,1.2956,-0.0141,2.8003,3.0010000000000003,180.30898,3.391,3.7764345571077382,0.56142956,225.0,1.0,91.0,0.27091,0.03342,0.0,0,0,-1
4161.0,47.88638455525,10.18988925096,1.5258064593245312e+16,0.1603,0.1353,0.1952,0.1792,7.72,6.171,0.1989999999999999,-4.638999999999999,0.166,9.16,14.877092,0.0038009999999999,15.448241,0.0039619999999999,14.072048,0.003932,13.745296,0.116279,32.07,4.0859,-0.5867,893.7592,0.0,0.0,0.999983,0.0,1.701e-05,5923.205,1.4784,1.1929,1.5291,0.8764,0.6527,3.8941,1.3649,1.5077,2.3919466000000003,1.0590000000000002,8.083,0.33858103,406.0,2.0,93.0,0.07237,0.07315,0.0,6,6,-1
72496.0,76.54249612768001,31.55969573973,1.5731500126296435e+17,0.0131,0.0068,1.8871,0.0148,9.812,-7.84,0.016,-5.9,0.012,1.068,13.193286,0.002761,13.710104,0.002891,12.50759,0.003807,12.21649,0.019812,-16.31,4.1114,-0.4585,518.4276,0.0,0.0,0.9999817,0.0,1.834e-05,6208.82,1.2476,1.0282,1.3047,0.7435,0.5611,3.5906,1.4242,1.4271,2.6861348,1.196,3.888,0.42393383,297.0,2.0,91.0,0.21201,0.01389,0.0,8,8,-1
49187.0,43.04715543224,38.4598826387,1.4328818782989696e+17,0.0226,0.0205,1.814,0.0257,12.477,7.257000000000001,0.0279999999999999,-10.15,0.027,1.045,14.750665,0.002769,15.262223,0.0033049999999999,14.086144,0.003954,13.70505,0.1164579999999999,31.41,4.523,-0.047,545.8699,0.0,0.0,0.99990124,0.0,9.875e-05,4892.4946,0.1612,0.1274,0.163,0.0956,0.0673,5.937,0.8161,0.8094,0.33913332,0.774,13.021,0.6343502,367.0,4.0,94.0,-0.00582,0.04054,1.0,8,8,-1
23258.0,39.43656521068,22.26693316096,8.951639987373043e+16,0.0172,0.0136,1.9386,0.0189,14.77,-11.300999999999998,0.02,-9.51,0.017,1.044,14.063966,0.002764,14.518419,0.002984,13.444675,0.0038439999999999,13.241499,0.080395,-44.08,4.475,-0.2409,491.0194,0.0,0.0,0.99994874,0.0,5.124e-05,5551.7856,0.5107,0.4175,0.529,0.3046,0.2244,5.1824,0.8547,0.8827,0.66305244,0.959,2.274,0.5869409000000001,160.0,3.0,95.0,0.07676,0.03007,0.0,8,8,-1
11996.0,75.20079894395,41.7630282874,2.0171180332773875e+17,0.0174,0.0114,0.36,0.0193,1.099,-0.085,0.024,-1.096,0.019,0.985,13.980206,0.002776,14.177882,0.002943,13.641277,0.003846,12.41566552393817,0.06536518378525784,-5.882807750789657,3.7825,-0.7905,3568.073,0.0,0.0,0.99998474,0.0,1.522e-05,9885.371,1.1493,1.0632,1.272,0.7004,0.5716,0.1486,3.1687,2.2771,44.739864,2.425,0.3339999999999999,0.45480818,200.0,1.0,11.0,0.4384,0.02349,0.0,0,0,-1
7138.0,49.33058309471,42.9131977993,2.397890248671886e+17,0.0193,0.0182,1.4380000000000002,0.0263,7.274,0.5429999999999999,0.03,-7.254,0.025,1.098,10.706631,0.002856,10.914186,0.00362,10.356342,0.004049,10.205922,0.015274,6.18,3.6471,-0.3649,754.4537,0.0,0.0,0.99994063,0.0,5.934e-05,7578.3896,0.5719,0.5138,0.6228,0.3472,0.2757,0.8161,3.4267,3.1098,28.766918,2.079,0.8809999999999999,0.35586786,273.0,0.0,91.0,0.37122,0.0166,0.0,5,5,-1
1095.0,47.15747434034,34.29916008522,1.377474051398592e+17,0.0184,0.0156,3.0455,0.0211,10.557,1.45,0.023,-10.457,0.02,1.03,9.6793,0.002774,9.784959,0.0028989999999999,9.472303,0.003817,9.377659,0.015527,2.51,4.2639,-0.0932,328.8077,0.0,0.0,0.99974155,0.0,0.00025848,9403.654,0.6027,0.5651,0.6702,0.3692,0.301,1.5239,1.7619999999999998,1.779,22.295471,2.11,0.241,0.76624125,147.0,0.0,1.0,0.49838,0.02172,0.0,5,5,-1
31755.0,342.08349310133,30.35804054328,1.8878409521278403e+18,0.0147,0.0172,4.936,0.0229,30.345,14.496,0.019,26.658,0.02,0.97,14.802034,0.002767,15.726685,0.003438,13.850320000000002,0.003856,13.471593,0.09931,-29.88,4.6825,-0.0779,200.8898,0.0,0.0,0.99296397,0.0,0.00703605,3961.5583,0.4097,0.2913,0.3957,0.2346,0.161,7.9921,0.5799,0.5818,0.07487173,0.602,8.289,0.6488075,220.0,5.0,95.0,0.02267,0.0297699999999999,1.0,1,1,-1
32553.0,16.33930535831,57.59953469727,4.2559326146686925e+17,0.0108,0.0134,0.2658,0.0215,2.004,-1.459,0.015,-1.375,0.017,0.977,14.65457,0.002768,14.841478,0.002919,14.329168,0.003841,12.41566552393817,0.06536518378525784,-5.882807750789657,4.2229,0.0023,3212.0076,0.0,0.0,0.9999763,0.0,2.374e-05,10107.682,1.1311,1.0489,1.2527,0.6906,0.5621,1.065,1.9971,2.148,42.106087,2.419,0.283,0.7869221,184.0,1.0,12.0,0.48689,0.0226199999999999,0.0,0,0,-1
31850.0,102.661984211,47.78270693668,9.667378720779974e+17,0.027,0.0279,1.2098,0.0372,2.859,0.996,0.033,-2.68,0.031,2.003,11.655497,0.002776,11.78965,0.002849,11.409421,0.003795,11.299686,0.012343,-16.16,3.9307,-0.3635,987.0713,0.0,0.0,0.99989945,0.0,0.00010053,7960.724,0.3372,0.309,0.3706,0.2058,0.1649,1.365,2.4384,1.9478,13.695384,1.805,0.805,0.48263943,204.0,0.0,1.0,0.44681,0.01151,0.0,5,5,-1
8340.0,60.62941595317,63.69163627575,4.766401503656727e+17,0.0134,0.0138,0.4778,0.0199,7.456,3.989,0.012,-6.297999999999999,0.018,1.103,11.651588,0.002781,13.055193,0.003007,10.501082,0.00386,9.975901,0.006103,7.0,1.3949,0.3499,2683.817,0.0,0.0,0.9999671,0.0,3.287e-05,4040.027,2.5704,1.7469,2.3903,1.4557,0.9345,-2.2232,61.651,45.6471,502.11343,1.966,1.244,0.03555932,1280.0,5.0,92.0,-0.16394,0.01199,1.0,4,4,-1
68693.0,74.25506493443001,26.76482806543,1.5378477436723187e+17,0.0277,0.0139999999999999,0.9604,0.0303,4.86,-3.196,0.038,-3.662,0.0279999999999999,1.009,15.172629999999998,0.002774,16.012873000000003,0.0035009999999999,14.257173000000002,0.003918,13.761247,0.100683,1.07,4.1315,-0.956,968.076,0.0,0.0,0.99999505,0.0,4.91e-06,7456.97,3.1898,2.5724,3.2997,1.8838,1.4159,2.6605,1.545,1.5930000000000002,7.0883965,1.5719999999999998,0.768,0.48445508,168.0,2.0,92.0,0.16196,0.0364699999999999,0.0,0,0,-1
90449.0,275.97655078761,-30.434651296470005,4.046412212830014e+18,0.0232,0.0205,0.106,0.0256,6.671,-1.371,0.032,-6.529,0.023,1.01,14.142793,0.0028179999999999,15.624765,0.003717,12.959518,0.003927,12.382595,0.024396,-75.64,0.8356,-0.0975,9393.263,0.0,0.0,0.99979013,0.0,0.00020992,3669.043,1.1819,0.7677,1.1102,0.6486,0.4617,-1.5166,73.5782,63.3672,653.7152,1.537,2.709,0.01007502,1200.0,5.0,91.0,0.05989,0.04585,1.0,4,4,-1
30452.0,96.70613619474,35.67168396222,9.427094542031807e+17,0.0285,0.0278,1.9212,0.0328,7.416,-2.865,0.035,-6.84,0.032,0.8859999999999999,10.310182,0.002815,10.356644,0.002845,10.213385,0.003799,10.166266,0.0070959999999999,0.3,4.0649,-0.8444,572.6205,0.0,0.0,0.9998371,1e-08,0.00016291,9431.184,0.2704,0.2571,0.3029,0.1661,0.1368,1.2506,2.0184,1.8267,23.81351,2.136,0.265,0.55200434,154.0,0.0,1.0,0.54695,0.01765,0.0,5,5,-1
90267.0,55.03949748066,42.86668992875,2.375366065788608e+17,0.0206,0.0171,0.7554,0.0259,6.988,5.334,0.0279999999999999,-4.515,0.025,0.967,14.759913,0.002788,15.30795,0.003462,14.054452,0.004076,13.666939,0.1168039999999999,-47.36,4.0564,-0.1168,1097.8273,0.0,0.0,0.9999737,0.0,2.632e-05,5853.293000000001,1.0506,0.8485,1.0806,0.6249,0.4557,3.6367,1.5513,1.7267,3.121478,1.117,7.011,0.38661835,433.0,3.0,95.0,0.16954,0.03521,0.0,8,8,-1
15818.0,72.98650824010001,45.02242024875999,2.0637771835861274e+17,0.0286,0.0194,0.237,0.0295,1.22,-0.32,0.04,-1.177,0.032,0.982,15.346825,0.002771,15.698261,0.0036229999999999,14.80339,0.004127,12.41566552393817,0.06536518378525784,-5.882807750789657,4.1818,-0.5742,3316.3083,0.0,0.0,0.9999946,0.0,5.42e-06,11037.18,2.0512,1.8473,2.2431,1.2428,1.0003,0.8892,2.008,2.3008,67.99498,2.734,0.205,0.63207483,185.0,1.0,92.0,0.32603,0.04413,0.0,0,0,-1
85001.0,293.85453322311,20.14411490126,1.8255891463838525e+18,0.0324,0.0372,0.3123,0.0523,6.252999999999999,-2.987,0.048,-5.494,0.052,0.934,16.461758,0.003095,17.481726000000002,0.0071579999999999,15.451774,0.005775,12.41566552393817,0.06536518378525784,-5.882807750789657,4.0911,-1.0866,2018.195,0.0,0.0,0.9999989,0.0,1.1e-06,9956.331,4.6011,3.7419,4.7796,2.7097,2.0697,1.1844,1.9514,2.096,41.11195,2.417,0.264,0.5723647,177.0,1.0,92.0,0.03136,0.08195,0.0,0,0,-1
93164.0,117.41229114635,4.0768890543800005,3.089326721402262e+18,0.0289999999999999,0.0216,2.3936,0.0384,9.445,-8.619,0.035,-3.865,0.027,1.261,10.149576,0.002801,10.289529,0.002887,9.889833,0.003804,9.777123,0.005291,35.42,3.8956,-0.2899,480.2771,0.0,0.0,0.9986274,0.0,0.00137257,7312.7207,0.0824,0.0745,0.0901,0.0502,0.0399,1.6740000000000002,2.4699,2.1363,11.744898,1.711,1.2,0.45410013,234.0,0.0,94.0,0.3427,0.0144699999999999,0.0,5,5,-1
69128.0,34.31939162767,63.27626033089,5.1471750935441024e+17,0.0183,0.0246,0.0354,0.0364,0.7959999999999999,-0.7609999999999999,0.021,0.2339999999999999,0.03,0.991,15.966482,0.002775,16.472738,0.003324,15.232418,0.00394,12.41566552393817,0.06536518378525784,-5.882807750789657,3.7805,-0.9209,5555.511,0.0,0.0,0.99999726,0.0,2.77e-06,11187.197,2.8395,2.4832,3.0633,1.7063,1.3571,-0.2594,3.3966,3.4494,166.85616000000002,3.234,0.2339999999999999,0.47892597,254.0,1.0,13.0,0.22523,0.04251,0.0,0,0,-1
64418.0,66.41528083816999,-8.29724728505,3.1979355179189166e+18,0.0178,0.0142,6.1573,0.0251,101.402,49.127,0.023,-88.70700000000001,0.018,1.013,14.774712,0.002774,15.8248,0.0034649999999999,13.751415,0.003887,13.291757,0.049138,5.27,4.6634,-0.1503,164.25799999999998,0.0,0.0,0.99296397,0.0,0.00703605,3763.249,0.4181,0.2896,0.4033,0.2362,0.1671,8.3936,0.5607,0.5498,0.053987082,0.55,13.152,0.59479374,161.0,5.0,93.0,0.09057,0.03388,1.0,1,1,-1
75829.0,17.94128973442,65.93689718703,5.251595669761628e+17,0.0101,0.0112,0.4158,0.0141,1.6740000000000002,-1.457,0.012,-0.8240000000000001,0.015,1.198,13.609792,0.002762,14.116034,0.003217,12.903659,0.004418,12.41566552393817,0.06536518378525784,-5.882807750789657,3.9895,0.0468,2422.7366,0.0,0.0,0.9999929,0.0,7.08e-06,15001.397,2.9466,2.6153,3.2105,1.7802,1.4302,-0.9963,3.5566,3.3035,498.2703,4.488,3.7764345571077382,0.8254421000000001,212.0,1.0,94.0,0.34749,0.0289199999999999,0.0,0,0,-1
24652.0,20.73007354665,65.18138985486999,5.252387017557165e+17,0.0063,0.0079,1.4191,0.0096,14.294,-14.231,0.008,1.3330000000000002,0.011,0.877,12.35051,0.002786,12.668831,0.003163,11.862508,0.003907,11.65958,0.014273,-58.59,4.133,-0.7935,667.1163,0.0,0.0,0.99997264,0.0,2.736e-05,8331.3125,1.3608,1.2097,1.4749,0.823,0.6519,2.0128,1.6913,1.7799,13.761114,1.839,0.551,0.5377456,174.0,0.0,91.0,0.46184,0.01351,0.0,5,5,-1
